N_estimators,max_features,Max_depth,Min_samples_leaf,Min_samples_split,bootstrap,Error-
110,,101.0,10,7,True,0.1265019836555036
619,,239.0,18,15,False,0.1423982646345997
479,log2,201.0,39,15,True,0.1447081357074454
259,,115.0,17,20,False,0.1436720622304394
716,sqrt,89.0,31,7,False,0.1361195355290742
162,,129.0,29,15,True,0.129260637393491
359,log2,215.0,9,6,False,0.1281308438649915
477,,245.0,25,20,False,0.1384742399787188
163,sqrt,206.0,9,20,True,0.1310030612145244
525,sqrt,115.0,48,7,True,0.1485303825715904
458,sqrt,285.0,15,14,False,0.1304551115614582
75,,111.0,13,17,True,0.12633397473926
286,,24.0,16,2,True,0.1280303388807588
774,log2,273.0,1,13,True,0.1269396638038605
248,,276.0,35,6,False,0.1332681286850907
143,sqrt,231.0,35,9,True,0.1440731424761257
644,log2,159.0,32,14,True,0.1423269811385328
612,log2,180.0,47,16,False,0.1410442252268069
62,log2,14.0,45,12,False,0.1437809282124756
286,log2,142.0,13,6,True,0.133162482960695
773,log2,258.0,7,5,False,0.1268031925789136
592,sqrt,114.0,40,16,False,0.138786717038817
425,sqrt,66.0,14,8,True,0.1335213705640752
224,log2,61.0,8,9,True,0.1297845335837759
166,,249.0,46,8,False,0.130027209967583
712,log2,11.0,31,12,True,0.1418254698704825
181,,223.0,24,7,False,0.1394474875862983
412,sqrt,243.0,7,15,False,0.1267733617633046
31,,138.0,8,15,True,0.1268608495308337
750,,171.0,50,11,False,0.1300272099675824
281,sqrt,239.0,44,19,False,0.1404475888149106
792,sqrt,267.0,48,16,True,0.1482511667113389
724,,38.0,6,5,False,0.1447148528946215
276,log2,152.0,49,3,False,0.1419678039014366
568,sqrt,,15,3,True,0.1339561021689927
289,sqrt,33.0,27,14,True,0.1409157985077945
565,,294.0,35,8,False,0.1332681286850911
529,sqrt,40.0,20,9,False,0.132483938159046
236,log2,65.0,18,12,True,0.1362250844843554
500,,38.0,1,16,True,0.1263011908082842
375,log2,122.0,46,10,True,0.1474316287754092
152,,111.0,40,14,False,0.1317242504495357
294,,214.0,41,6,True,0.1307308857361688
311,,186.0,4,11,False,0.1541248548057617
16,sqrt,171.0,14,19,False,0.1328666541048176
656,,163.0,15,9,True,0.1276247343774607
241,sqrt,102.0,9,7,True,0.1311015254905035
217,,122.0,24,4,True,0.1282777725764413
586,,278.0,14,19,False,0.1416412395614298
107,log2,48.0,2,4,True,0.1244983568400089
423,,251.0,50,20,False,0.1300272099675831
594,sqrt,299.0,14,10,False,0.1299412938622359
734,sqrt,142.0,48,13,False,0.1415285668213489
225,log2,277.0,21,3,True,0.1369445502022128
647,,210.0,46,19,True,0.1337817574292418
720,log2,138.0,34,2,False,0.1372267920016807
111,sqrt,46.0,36,18,False,0.1385096796129114
544,,86.0,22,7,False,0.1389685257352011
307,sqrt,256.0,36,18,True,0.1439849979253225
723,,134.0,48,5,False,0.1300272099675824
117,,148.0,19,20,True,0.1286299545257273
524,,22.0,7,16,True,0.1264535335219695
173,,213.0,4,17,False,0.1448407547201751
308,,246.0,47,19,False,0.130027209967583
108,,146.0,17,6,False,0.1436720622304393
775,log2,197.0,37,19,False,0.1376943508884981
605,,266.0,22,3,True,0.1283514491195456
568,,126.0,33,19,False,0.133877278276845
89,sqrt,165.0,11,17,False,0.1297303429030544
123,log2,233.0,45,6,True,0.1473047180307027
708,sqrt,137.0,36,6,True,0.1435566964183525
500,,88.0,34,10,False,0.133648331301166
54,sqrt,38.0,26,6,True,0.1420610554454781
562,,260.0,31,12,False,0.1339104720001419
131,sqrt,1.0,1,9,True,0.1648729427525938
285,sqrt,92.0,21,16,True,0.1373408891391712
333,log2,62.0,42,6,False,0.1397993303117781
747,log2,140.0,44,18,True,0.1466871920996904
406,sqrt,12.0,7,11,True,0.1287227126682489
110,sqrt,138.0,7,20,True,0.1316936389493241
271,log2,279.0,37,16,False,0.1379243219809482
633,,9.0,47,7,True,0.1344978040551402
619,log2,297.0,23,16,False,0.1331296285711111
367,,235.0,43,14,False,0.1300272099675831
762,,290.0,23,6,True,0.1285015198175637
686,log2,72.0,44,13,True,0.1464250158326846
100,sqrt,282.0,24,9,False,0.1336709556164179
434,,49.0,27,7,True,0.1286600876221029
65,log2,105.0,26,18,True,0.1419593662445172
186,,95.0,5,19,True,0.1267077483911428
115,,239.0,41,15,True,0.1306482331474577
689,log2,209.0,23,3,False,0.1329695828358502
447,log2,57.0,9,20,False,0.1280062214548284
119,sqrt,187.0,18,20,False,0.1325253620149231
233,,127.0,15,5,False,0.1419969078657762
16,,279.0,17,2,True,0.1265543684120637
295,,159.0,50,2,True,0.1362424039144321
541,log2,46.0,43,13,True,0.1460650593574531
676,,36.0,48,12,False,0.1300272099675826
344,sqrt,159.0,4,7,True,0.1278278761265763
110,log2,89.0,48,16,False,0.1428632554767591
38,sqrt,169.0,14,13,False,0.1322041230088749
668,sqrt,299.0,36,16,True,0.1435428990500478
550,sqrt,110.0,16,10,False,0.1308050853145101
361,sqrt,43.0,29,4,True,0.1411791765788569
418,sqrt,66.0,31,3,False,0.1362300892991345
140,,86.0,22,20,False,0.1389685257352011
336,log2,260.0,18,2,False,0.1316431842445557
592,,16.0,2,9,True,0.1243107604862848
508,log2,112.0,50,3,False,0.1421223596065556
561,,95.0,45,12,False,0.1300272099675832
583,,61.0,38,14,True,0.1298328066831663
151,,272.0,42,5,False,0.1283657277128065
312,sqrt,167.0,27,4,True,0.1410108012073665
675,,271.0,9,9,False,0.1468843997817946
112,sqrt,35.0,1,10,True,0.1279714480867825
419,,203.0,21,20,False,0.1395533167519529
83,,215.0,25,18,False,0.1384742399787187
769,,48.0,21,10,True,0.1284881964123
180,,107.0,35,3,True,0.1294920091956601
748,sqrt,79.0,49,11,False,0.1418931489895872
684,,84.0,5,9,True,0.1248303593320131
666,,78.0,18,13,True,0.1281223209614148
541,sqrt,145.0,27,6,True,0.1399759985181413
90,log2,201.0,19,9,False,0.1326032731212388
91,,276.0,22,3,False,0.1389685257352011
705,log2,207.0,2,20,True,0.1299681711744668
384,sqrt,233.0,31,4,True,0.1417774163380917
528,log2,135.0,16,15,False,0.130807983309623
82,sqrt,2.0,37,18,False,0.1525623575542619
60,,237.0,17,18,False,0.1436720622304392
193,sqrt,77.0,15,6,False,0.1304746601377061
465,sqrt,239.0,44,20,True,0.1468416181333117
488,,160.0,22,9,True,0.1282396224471627
306,log2,251.0,9,13,True,0.1308768563907281
387,sqrt,15.0,45,14,True,0.1468975435801132
127,log2,118.0,31,18,True,0.1430745453147118
296,,32.0,9,3,False,0.1468843997817946
738,sqrt,7.0,6,17,False,0.127772345961009
751,log2,253.0,8,6,False,0.1270490821808929
765,,100.0,26,18,True,0.1287152530645579
97,log2,76.0,36,2,True,0.1446151598491481
400,sqrt,143.0,25,15,False,0.1344441751032237
548,log2,103.0,13,14,False,0.1293623413391399
184,sqrt,117.0,6,19,False,0.1280873600258068
148,sqrt,222.0,12,5,False,0.1295617501663988
738,,115.0,4,12,True,0.1252064942704842
609,log2,255.0,7,2,False,0.1269141281379991
359,sqrt,225.0,41,15,True,0.1454020927343507
281,sqrt,215.0,3,12,False,0.1267274712746978
444,log2,225.0,18,9,False,0.1316196267930948
339,sqrt,85.0,20,10,False,0.1323856554002954
297,log2,272.0,37,10,False,0.137853537851508
252,log2,280.0,50,3,True,0.1493035550662133
654,sqrt,242.0,43,12,True,0.1460808710785807
243,,92.0,20,11,True,0.1280865677880536
386,,259.0,9,8,False,0.1468843997817946
747,sqrt,35.0,37,12,False,0.1376527948492793
752,sqrt,264.0,8,5,True,0.1295113368844768
178,sqrt,139.0,1,15,True,0.1272541360346913
483,,197.0,37,19,False,0.1316385321968528
733,sqrt,25.0,50,19,True,0.1490903870300426
666,log2,159.0,49,6,False,0.1418431586239683
258,,87.0,26,10,True,0.1286802470701622
32,,118.0,50,6,False,0.1300272099675828
296,sqrt,92.0,29,19,False,0.1354918965738784
586,,245.0,25,10,False,0.1384742399787186
603,log2,269.0,11,4,False,0.1284145214804831
297,,161.0,49,2,True,0.1360022236493927
568,sqrt,69.0,20,16,True,0.1364705227776276
208,,95.0,31,12,True,0.1288866957198264
465,log2,48.0,4,8,False,0.1249581439912761
526,,265.0,7,2,False,0.1450430286902084
635,log2,173.0,43,19,True,0.1461807803604284
686,,175.0,31,5,True,0.1290577686906329
750,log2,95.0,24,15,True,0.1384597735243485
250,log2,13.0,19,2,False,0.1316391608140443
108,sqrt,89.0,21,20,False,0.1336935668734288
408,,241.0,6,10,True,0.1255205530614857
257,sqrt,248.0,41,9,False,0.1395899053716132
72,sqrt,119.0,4,7,False,0.1261003032823267
382,log2,62.0,42,19,False,0.1393686021115365
454,log2,199.0,13,17,True,0.1328233145286565
595,log2,151.0,18,11,True,0.1355775199343563
51,sqrt,108.0,14,9,False,0.1315640850541122
693,log2,111.0,10,6,False,0.1281452064877519
436,sqrt,291.0,27,7,True,0.1402129841861054
