Alpha,Max_iter,Tolerance,fit_intercept,positive,warm_start,selection,Error-
46,3300,0.01,False,True,True,cyclic,0.5422582256127189
71,800,1e-06,False,False,True,cyclic,0.5613818730756215
31,1300,0.001,True,False,False,random,0.10368881156524956
21,3800,0.001,False,True,False,random,0.44053444465440317
26,800,1e-07,False,True,True,random,0.4745419941081387
41,2800,1e-06,True,False,False,random,0.10368881156524956
56,1800,0.1,False,True,True,random,0.5492989528181365
86,3300,0.001,False,False,True,cyclic,0.5750896881426304
36,3800,1e-06,True,True,False,random,0.10368881156524956
26,4800,1e-06,False,True,True,random,0.4745418174087057
46,1300,1e-06,False,True,True,random,0.5422582256127189
61,3800,9.999999999999999e-05,False,True,True,cyclic,0.5530732942939486
31,2800,0.001,True,False,False,random,0.10368881156524956
16,300,9.999999999999999e-05,True,True,False,cyclic,0.10368881156524956
36,800,1e-06,False,False,False,random,0.5357638664489865
91,1300,1e-08,True,True,True,random,0.10368881156524956
76,3300,1e-08,True,False,True,random,0.10368881156524956
