N_neighbours,weights,algorithm,Leaf_size,P,metric,Error-
8,distance,brute,10,2.0,l2,0.13512245777230206
3,distance,kd_tree,10,1.5,euclidean,0.14125791892487186
8,uniform,kd_tree,10,4.0,euclidean,0.13621156390380662
8,uniform,ball_tree,90,1.5,l2,0.13621156390380662
9,distance,brute,100,1.5,l2,0.1355865099969875
4,uniform,ball_tree,10,2.0,manhattan,0.146147923547374
6,distance,brute,20,4.0,l2,0.13382569316265588
10,distance,brute,40,3.0,manhattan,0.13588380820455484
5,uniform,ball_tree,20,1.5,l1,0.1420447815721728
6,uniform,ball_tree,30,3.0,l2,0.13470606497217444
5,distance,brute,40,1.0,cityblock,0.14109916446882478
1,distance,ball_tree,20,2.5,l2,0.16440245632448983
5,distance,ball_tree,10,4.0,euclidean,0.1374820736368051
9,distance,ball_tree,90,3.5,l1,0.137661714806757
3,uniform,kd_tree,100,3.5,manhattan,0.15034849543537668
6,uniform,brute,20,1.0,euclidean,0.13470606497217444
2,distance,brute,60,2.5,l1,0.1516547441394306
3,uniform,ball_tree,50,2.0,manhattan,0.15034849543537668
10,uniform,kd_tree,100,2.0,l2,0.1391273775649151
9,uniform,brute,40,1.5,manhattan,0.13863329127328014
8,distance,brute,80,3.0,l1,0.13729942514146481
4,distance,brute,70,2.5,euclidean,0.14049873677040547
1,uniform,ball_tree,20,4.5,l2,0.16440245632448983
2,distance,brute,70,1.0,euclidean,0.1490787574138725
8,uniform,ball_tree,40,3.5,euclidean,0.13621156390380662
10,uniform,brute,70,3.5,l1,0.13647995219218648
6,uniform,ball_tree,50,4.5,manhattan,0.14218819197184454
8,distance,brute,20,4.5,cityblock,0.13729942514146481
7,uniform,kd_tree,30,1.5,cityblock,0.14034112987096173
1,distance,brute,70,3.5,l2,0.16440245632448983
2,distance,ball_tree,60,1.5,manhattan,0.1516547441394306
5,uniform,ball_tree,80,4.5,l2,0.13857403560135553
6,uniform,kd_tree,30,1.5,l2,0.13470606497217444
1,distance,ball_tree,30,1.0,l1,0.15806467268656188
4,distance,kd_tree,50,4.0,cityblock,0.14470548441404887
6,distance,kd_tree,60,4.5,cityblock,0.14093119219629863
6,distance,brute,100,1.5,cityblock,0.14093119219629863
1,uniform,brute,40,1.5,manhattan,0.1580646726865619
10,uniform,ball_tree,80,3.5,l1,0.13647995219218648
6,distance,brute,10,1.5,cityblock,0.14093119219629863
3,uniform,brute,80,3.5,l2,0.14230679312697456
5,uniform,brute,30,3.5,l1,0.1420447815721728
4,distance,ball_tree,50,3.0,l1,0.14470548441404887
7,distance,brute,90,2.5,manhattan,0.13956070678389065
3,uniform,kd_tree,10,4.0,manhattan,0.15034849543537668
1,distance,ball_tree,10,4.0,manhattan,0.15806467268656188
10,uniform,kd_tree,40,1.0,l2,0.1391273775649151
1,distance,kd_tree,30,4.0,l2,0.16440245632448983
5,distance,ball_tree,40,1.0,cityblock,0.14109916446882478
7,distance,brute,30,1.0,manhattan,0.13956070678389065
8,uniform,kd_tree,90,3.5,l1,0.1381175432052143
5,distance,ball_tree,30,3.0,euclidean,0.1374820736368051
8,distance,kd_tree,80,3.0,euclidean,0.13512245777230206
4,distance,ball_tree,80,4.0,euclidean,0.14049873677040545
7,distance,kd_tree,30,2.0,l1,0.13956070678389065
5,uniform,ball_tree,70,4.5,l2,0.13857403560135553
10,distance,brute,10,4.0,l2,0.1380269999175113
10,uniform,brute,10,3.0,l1,0.13647995219218648
1,distance,ball_tree,80,3.0,l1,0.15806467268656188
9,distance,ball_tree,30,3.5,l2,0.1355865099969875
6,uniform,brute,70,4.5,l1,0.14218819197184454
8,uniform,ball_tree,50,4.5,l1,0.1381175432052143
2,uniform,ball_tree,30,2.5,euclidean,0.1501550149482515
2,uniform,kd_tree,80,3.0,manhattan,0.1534270806183092
4,distance,kd_tree,20,3.5,l2,0.14049873677040545
2,uniform,kd_tree,70,2.0,l1,0.1534270806183092
