N_neighbours,weights,algorithm,Leaf_size,P,metric,Error-
7,uniform,ball_tree,60,4.0,cityblock,0.1640521095602938
2,distance,kd_tree,90,2.0,l2,0.1723537728593186
1,distance,ball_tree,40,1.5,cityblock,0.1958061714238723
3,distance,kd_tree,50,3.5,cityblock,0.1640214664892537
6,distance,kd_tree,10,4.0,l2,0.1630342960396298
6,distance,ball_tree,80,2.0,euclidean,0.1630342960396298
9,distance,ball_tree,70,3.5,manhattan,0.1632191001040776
2,distance,brute,30,2.5,manhattan,0.1786966138554513
2,distance,ball_tree,50,4.5,l2,0.1723537728593186
2,distance,kd_tree,10,2.5,manhattan,0.1786966138554513
9,uniform,ball_tree,20,4.5,l2,0.1627767476818458
10,uniform,brute,20,1.5,l2,0.1637121101767771
8,uniform,ball_tree,40,4.0,manhattan,0.1646327794477691
6,uniform,brute,30,3.5,euclidean,0.1637241506430591
8,distance,brute,10,1.5,cityblock,0.1630149688599243
4,uniform,ball_tree,60,2.0,cityblock,0.165746445679252
8,uniform,brute,10,4.5,l1,0.1646327794477691
1,distance,kd_tree,30,3.5,l2,0.2009648055951189
3,distance,kd_tree,20,4.0,l1,0.1640214664892537
4,uniform,brute,20,1.5,manhattan,0.165746445679252
5,distance,kd_tree,20,4.0,cityblock,0.1631709931946517
7,uniform,kd_tree,70,2.0,cityblock,0.1640521095602938
10,uniform,brute,40,3.5,cityblock,0.1635338310809975
4,uniform,kd_tree,50,1.5,l2,0.1692494560110703
7,uniform,ball_tree,70,1.5,manhattan,0.1640521095602938
2,uniform,kd_tree,100,2.5,euclidean,0.1718699135145108
10,distance,brute,80,1.0,l1,0.1621595819926734
5,distance,brute,70,3.5,l2,0.1661978050061151
6,uniform,kd_tree,40,3.0,manhattan,0.1645215831900477
10,uniform,ball_tree,70,2.0,l1,0.1635338310809975
7,uniform,brute,10,1.0,cityblock,0.1640521095602938
10,uniform,ball_tree,100,1.5,l2,0.1637121101767771
3,distance,ball_tree,90,2.5,l2,0.1643590825845804
4,uniform,ball_tree,20,4.0,l2,0.1692494560110703
4,distance,brute,20,1.0,l2,0.1684487706160074
5,uniform,brute,50,4.5,euclidean,0.1670247414839749
2,distance,brute,90,3.0,euclidean,0.1723537728593187
7,distance,kd_tree,90,4.5,cityblock,0.1623563261201955
7,uniform,kd_tree,30,4.0,l2,0.1616422621409734
6,distance,ball_tree,50,4.0,l2,0.1630342960396298
4,uniform,kd_tree,100,3.5,l2,0.1692494560110703
10,distance,brute,100,1.0,l1,0.1621595819926734
6,distance,brute,100,3.5,euclidean,0.1630342960396298
7,uniform,kd_tree,100,3.5,euclidean,0.1616422621409734
7,uniform,ball_tree,20,2.5,l2,0.1616422621409734
10,uniform,brute,100,1.0,manhattan,0.1635338310809975
5,uniform,ball_tree,90,4.0,manhattan,0.1644419494748782
1,distance,ball_tree,80,4.0,manhattan,0.1958061714238723
4,distance,brute,90,2.5,manhattan,0.1648213071411751
10,uniform,kd_tree,60,2.5,cityblock,0.1635338310809975
2,uniform,brute,90,4.0,l2,0.1718699135145108
6,distance,brute,30,2.5,cityblock,0.1629645395659578
6,uniform,brute,70,4.5,l2,0.1637241506430591
3,distance,brute,80,4.0,euclidean,0.1643590825845804
3,uniform,brute,100,1.0,euclidean,0.1642606779653639
8,uniform,ball_tree,60,4.5,l1,0.1646327794477691
6,uniform,kd_tree,60,1.0,l2,0.1637241506430591
7,uniform,brute,90,3.0,manhattan,0.1640521095602938
9,distance,ball_tree,100,1.0,l2,0.1618911779224786
6,distance,kd_tree,50,4.0,manhattan,0.1629645395659578
1,distance,brute,100,2.0,l2,0.2009648055951189
1,distance,ball_tree,100,2.0,l2,0.2009648055951189
8,uniform,ball_tree,60,1.5,manhattan,0.1646327794477691
6,uniform,ball_tree,60,3.5,euclidean,0.1637241506430591
