N_estimators,max_features,Max_depth,Min_samples_leaf,Min_samples_split,bootstrap,Error-
687,sqrt,151,5,19,True,0.04424469969192582
495,sqrt,81,50,9,True,0.0665116611584065
419,,286,5,18,False,0.05461670696405126
525,sqrt,290,15,6,True,0.049421463390209315
545,sqrt,283,3,16,False,0.0436298349599237
39,log2,191,46,15,True,0.06552081764602259
536,,180,30,11,False,0.05666026950979069
765,log2,257,6,18,True,0.04419869613577181
400,,68,45,16,False,0.06062956370561338
223,,3,43,10,True,0.06857270353658172
429,,252,4,18,False,0.0546238285147763
500,sqrt,191,27,12,True,0.05983143140700534
512,,227,22,13,False,0.05978404881491403
622,,224,41,7,False,0.06271161812483854
219,log2,282,9,16,False,0.04370684771815761
40,,74,3,6,True,0.042474920903928993
565,log2,125,45,16,True,0.06504458307130648
397,sqrt,267,39,15,True,0.06338819109278192
676,,17,23,14,True,0.054743476217282844
753,sqrt,145,2,10,True,0.04304226317010507
317,sqrt,81,39,5,False,0.06000207848536384
681,,204,27,12,True,0.05678815004267607
252,log2,153,37,8,False,0.0597193344029379
624,sqrt,149,29,19,True,0.060286733670766986
638,log2,10,13,7,False,0.0493242878113641
90,,265,12,6,True,0.04538999335063527
357,sqrt,113,7,10,False,0.04351207813610162
789,,291,19,10,False,0.05629872379432519
216,sqrt,37,42,16,True,0.06425062884588957
37,log2,81,24,3,False,0.050291228282362016
362,,188,31,10,False,0.05949615179951878
45,sqrt,57,29,5,False,0.054159986188658804
588,log2,278,38,10,False,0.059519463170143914
149,log2,61,37,8,True,0.0627902074602804
260,sqrt,57,32,19,True,0.06110718498575071
433,,252,44,9,False,0.060922218115530495
700,log2,285,26,9,True,0.05952647871564019
42,sqrt,190,48,8,False,0.062261285765027145
685,sqrt,55,10,3,False,0.04441039065476748
728,log2,82,14,2,False,0.047304089266142824
242,log2,153,35,12,False,0.05931072011367438
463,,73,13,5,True,0.04554886137216057
717,sqrt,272,17,4,True,0.05167988669101691
163,,40,12,15,True,0.045445665548073035
362,log2,291,38,4,True,0.062983075314745
262,,239,4,12,True,0.04282328649317071
632,log2,54,8,20,True,0.04591813276208206
350,sqrt,103,47,6,True,0.06565262557172524
595,log2,127,18,9,False,0.04902834519364477
384,sqrt,113,7,20,False,0.0443491927375993
631,sqrt,219,13,2,False,0.04706696368245832
726,log2,222,21,8,False,0.04918931046597607
733,log2,253,42,20,False,0.059979761043350434
328,sqrt,137,12,14,False,0.04655855315492042
151,,197,44,12,False,0.06092221811553077
657,,267,12,14,True,0.045517641348979176
768,log2,250,5,6,False,0.042630414507799
16,,214,33,16,True,0.05974986341049988
509,log2,229,29,15,False,0.05348759470535602
137,sqrt,239,33,14,True,0.06170316756806363
402,sqrt,12,46,17,True,0.06530514038846222
283,,59,29,19,True,0.057924775157986635
