N_estimators,max_features,Max_depth,Min_samples_leaf,Min_samples_split,bootstrap,Error-
672,,92,47,5,False,500.5911780723908
756,,145,7,12,False,280.2715491467497
258,sqrt,283,5,10,True,400.8346847654418
632,,271,48,6,True,570.5775691409535
449,log2,7,21,4,False,598.7231357220503
274,sqrt,168,43,20,True,967.2467442632635
712,log2,282,30,18,True,826.5636620626976
132,sqrt,55,39,19,False,802.3843014206109
345,sqrt,174,32,20,True,843.2409756383398
428,,165,16,13,True,312.5474878725175
533,log2,211,32,5,True,839.1918169114633
268,,163,8,19,False,307.6972496214551
20,,115,39,19,True,546.9599400368775
645,,241,11,4,False,306.1982897980823
602,sqrt,144,11,20,False,464.68610524643464
407,log2,193,9,13,False,435.7847989147643
580,,281,6,2,True,266.23409424745023
500,log2,229,43,17,False,815.9666502604712
114,sqrt,90,46,4,False,928.290322305262
143,,227,13,13,True,303.5844271593711
596,,300,10,11,False,305.0162862574435
678,sqrt,51,35,12,False,755.339392906021
111,,14,6,3,False,276.75448530914497
336,log2,96,30,10,False,718.8133277968643
422,log2,109,24,8,True,730.7190244493113
465,sqrt,217,28,7,True,791.5439544379458
362,log2,172,30,20,False,721.3524944965989
373,sqrt,78,15,5,False,516.988375315573
238,sqrt,183,13,14,False,500.0984468767458
363,,217,28,9,False,341.35040567169074
774,sqrt,185,11,11,True,524.5458451823621
728,sqrt,216,41,14,False,808.6924597440468
455,sqrt,248,30,11,False,720.0929639697792
146,,272,5,3,True,255.9193056744506
783,log2,6,39,2,False,774.6333804579579
358,sqrt,201,8,6,False,423.90712515918653
727,,193,14,20,False,322.55719414853957
211,sqrt,57,10,5,False,463.36986577992764
63,sqrt,12,5,5,True,414.2467762822126
781,sqrt,81,28,6,False,682.8738339012845
542,log2,122,30,6,False,717.4249930101636
520,sqrt,173,20,7,False,560.4635891412177
234,sqrt,299,13,10,False,500.9347418047613
380,log2,21,19,14,False,570.5549533618844
648,log2,7,20,14,True,684.2960385093829
625,sqrt,23,48,9,True,1028.8440886167898
257,log2,123,8,16,True,468.6060428662433
264,log2,256,11,10,True,519.6040309944187
101,sqrt,272,17,15,True,639.5809216929847
214,log2,138,49,9,True,1066.5143740560854
498,log2,246,6,10,True,421.96811046297796
582,log2,122,42,7,False,811.0244417941649
225,log2,15,17,5,True,636.0009553250884
62,sqrt,190,50,12,False,920.4289772393506
527,sqrt,216,48,10,False,891.7477455529191
20,sqrt,201,31,19,False,740.311074449583
184,,213,33,15,False,354.0578729274954
452,,182,33,10,True,488.5253389028385
153,,280,29,12,False,333.51480599710914
55,,65,15,9,False,317.32471532634696
656,log2,102,41,20,False,809.7097078043878
466,,9,46,14,False,496.2610857338701
582,,247,37,14,True,534.0012682165066
471,log2,266,47,16,True,1016.6365813769021
702,sqrt,158,3,15,True,390.58168036012114
439,sqrt,235,44,7,True,988.8368849497635
583,sqrt,88,15,11,True,586.2918326579321
273,sqrt,115,30,20,True,817.1179974699493
681,,278,21,13,True,322.3673025738011
41,,257,24,19,False,329.60520046486516
244,log2,139,35,12,False,746.7873480345987
136,log2,125,35,8,False,761.8645073324827
273,,73,25,19,True,362.4385033326596
155,sqrt,111,9,10,False,430.9478994163771
589,log2,245,9,20,False,442.36258997812894
382,,295,32,4,True,474.69261205805117
356,,76,46,14,True,568.8028989362945
59,sqrt,247,3,15,False,386.04154076761364
174,log2,13,27,9,True,792.8188493504124
537,,113,14,5,True,307.74487705845496
348,sqrt,48,6,3,False,383.7960433683369
390,,111,20,14,True,320.43365611722635
236,,50,30,9,False,334.36153222792035
729,log2,9,32,6,False,731.518152838494
608,sqrt,74,7,5,True,449.15515632013177
393,,127,27,9,True,391.74994914332734
